Id_day;Period;BE;DE;FR;NL;RAM_0
7;10;0;-1;0;0;4400
7;10;-0.27395;-0.11527;-0.18373;0;563.5448
7;10;-0.00397;-0.04749;-0.04468;0.01151;120.01976
7;10;0.01834;0.11421;0.0575;0.37339;720.2438
7;10;-0.00259;0.04786;-0.00693;0.04754;93.11796
7;10;-0.00446;-0.04665;-0.04829;0.01652;128.51436
7;10;-0.00328;0.0627;-0.01226;0.05678;130.63752
7;10;0.00601;0.07694;0.03433;-0.12185;492.62868
7;10;-0.00316;-0.02698;-0.01238;0.10132;273.49656
7;10;0.04465;-0.04914;-0.06784;-0.02335;211.3862
7;10;0.02036;-0.14696;0.07875;-0.10804;852.438
7;10;-0.27422;-0.10203;-0.17726;0;563.69164
7;10;-0.27938;-0.107;-0.19857;0;563.52496
7;10;-0.27114;-0.10146;-0.16589;0;563.58328
7;10;-0.00212;-0.0029;-0.0197;0.01835;70.82984
7;10;0.12095;-0.17797;-0.09631;-0.21368;1218.09904
7;10;0;0;1;0;5301
7;10;-0.00269;0.04661;-0.00779;0.04913;96.83064
7;10;-0.00321;0.05968;-0.01201;0.05542;124.41876
7;10;-0.00311;0.06207;-0.00673;0.06157;116.97896
7;10;-0.27739;-0.12203;-0.19988;0;563.52248
7;10;0.00348;0.07756;0.02949;-0.00259;205.82056
7;11;0.02036;-0.14697;0.07868;-0.10844;905.4478
7;11;0.04465;-0.04914;-0.06782;-0.02352;217.39676
7;11;-0.00271;0.01989;-0.01618;0.03827;97.67656
7;11;-0.00212;-0.00292;-0.01969;0.01846;71.82376
7;11;0;-1;0;0;4400
7;11;-0.00258;0.04818;-0.0068;0.04819;94.13264
7;11;0.00601;0.07691;0.03433;-0.12405;455.73128
7;11;-0.00253;0.04902;-0.00642;0.0487;94.22916
7;11;0.0036;0.07423;0.02872;-0.00695;205.5838
7;11;-0.00269;0.05997;-0.00398;0.05687;111.25232
7;11;-0.00186;0.03997;-0.00376;0.03648;77.11468
7;11;-0.27292;-0.09944;-0.17514;0;560.98144
7;11;-0.26975;-0.09975;-0.16392;0;560.7516
7;11;0.00494;0.09351;0.04159;-0.01345;272.13772
7;11;-0.00397;-0.04082;-0.04277;0.01421;113.78636
7;11;0.01834;0.11421;0.05751;0.37091;715.36404
7;11;0.12095;-0.17798;-0.09634;-0.21368;1266.09444
7;11;-0.0052;-0.06078;-0.0562;0.01356;152.42152
7;11;-0.2808;-0.11785;-0.21376;0;560.8614
7;11;-0.00316;-0.02694;-0.01237;0.10377;278.38416
7;11;-0.00446;-0.04668;-0.04829;0.01625;128.52432
7;11;-1;0;0;0;4500
7;11;0.00629;0.07432;0.03305;-0.17267;552.60428
7;11;-0.0031;0.06232;-0.00661;0.06251;116.97152
7;11;0.00449;0.08804;0.03718;-0.01278;255.10676
7;11;0;0;1;0;5301
7;11;-0.00407;-0.03799;-0.04281;0.0163;116.98144
7;11;-0.00327;0.05106;-0.0121;0.05753;120.455
7;11;-0.27788;-0.10358;-0.19526;0;561.00616
7;11;-0.00397;-0.04752;-0.04468;0.01119;120.03212
7;11;0.00346;0.077;0.02927;-0.00162;201.69504
7;11;-0.00435;-0.06348;-0.05418;0.00812;149.50884
7;11;-0.00319;0.06006;-0.01184;0.05616;124.4382
7;11;-0.27267;-0.11403;-0.18241;0;560.60704
7;11;-0.00327;0.06309;-0.0121;0.05753;130.658
7;11;-0.27622;-0.12088;-0.199;0;560.54184
7;12;-0.00271;0.01991;-0.01618;0.03827;97.67856
7;12;0;-1;0;0;4400
7;12;-0.00316;-0.02692;-0.01236;0.10377;278.38736
7;12;0.00458;0.08469;0.03403;-0.0304;282.22404
7;12;-0.00327;0.06309;-0.0121;0.05753;130.658
7;12;-0.00435;-0.06334;-0.05417;0.00812;148.52404
7;12;-0.00212;-0.00287;-0.01969;0.01846;71.82876
7;12;-0.00319;0.06005;-0.01184;0.05616;124.4372
7;12;-0.0031;0.0623;-0.00661;0.06251;116.96952
7;12;-1;0;0;0;4500
7;12;0.01834;0.11413;0.05749;0.37091;715.35364
7;12;0.00449;0.08798;0.03716;-0.01278;255.09836
7;12;-0.00269;0.05995;-0.00398;0.05687;111.25032
7;12;-0.27106;-0.10418;-0.17108;0;560.67472
7;12;0;0;1;0;5301
7;12;0.00971;-0.04158;-0.0882;-0.0214;246.61508
7;12;-0.00407;-0.03791;-0.04279;0.0163;116.99184
7;12;0.00494;0.09345;0.04158;-0.01345;272.13052
7;12;0.02036;-0.14645;0.07867;-0.10844;899.4986
7;12;0.0036;0.07418;0.02871;-0.00695;205.5776
7;12;-0.00327;0.05106;-0.0121;0.05753;120.455
7;12;0.00629;0.07427;0.03304;-0.17267;593.59808
7;12;-0.00397;-0.04743;-0.04467;0.01119;119.04232
7;12;-0.27489;-0.11673;-0.19187;0;560.58368
7;12;-0.00446;-0.04658;-0.04828;0.01625;128.53552
7;12;-0.00397;-0.04074;-0.04275;0.01421;113.79676
7;12;0.00346;0.07695;0.02926;-0.00162;201.68884
7;12;-0.2793;-0.11357;-0.20593;0;560.971
7;12;0.04465;-0.04918;-0.0678;-0.02352;234.39516
7;12;0.12095;-0.17784;-0.09631;-0.21368;1252.11204
7;12;-0.27846;-0.10936;-0.20056;0;560.89192
7;13;-0.00327;0.05095;-0.01211;0.05545;115.54264
7;13;-0.00316;-0.02695;-0.01235;0.09856;266.63564
7;13;-0.0032;0.05999;-0.01185;0.05412;124.52964
7;13;0;0;0;-1;4250
7;13;0.04465;-0.04914;-0.06783;-0.02304;244.37252
7;13;0.01235;0.07284;0.04606;0.11711;219.06572
7;13;0.02036;-0.14696;0.07895;-0.10694;958.4092
7;13;-1;0;0;0;4500
7;13;-0.00269;0.05993;-0.004;0.05462;112.35392
7;13;-0.00327;0.06298;-0.01211;0.05545;131.74564
7;13;-0.00396;-0.04747;-0.04459;0.01178;121.01788
7;13;0.04396;-0.05168;-0.05102;-0.03668;310.90912
7;13;-0.00445;-0.04662;-0.04819;0.0167;129.519
7;13;0.00629;0.07433;0.03298;-0.1645;694.20472
7;13;-0.0031;0.0623;-0.00663;0.06007;118.08424
7;13;-0.00272;0.04574;-0.00815;0.0476;94.77904
7;13;0.12095;-0.17798;-0.09617;-0.21239;1293.05292
7;13;0.00449;0.08807;0.0371;-0.01414;258.16544
7;13;0.00347;0.07704;0.02921;-0.00332;205.77172
7;13;0.00494;0.09354;0.04151;-0.0149;277.20072
7;13;0.00601;0.07692;0.03426;-0.11896;549.47956
7;13;0.00458;0.08478;0.03396;-0.03077;283.2424
7;13;0;-1;0;0;4400
7;13;-0.00264;0.04747;-0.0071;0.04776;93.0566
7;13;-0.00186;0.03991;-0.00377;0.03507;78.17516
7;13;0;0;1;0;5301
7;13;-0.00212;-0.00288;-0.01965;0.01812;70.84888
7;13;0.0036;0.07425;0.02865;-0.00836;208.64508
7;13;-0.00397;-0.04079;-0.04269;0.01463;113.7788
7;13;0.01834;0.11422;0.05741;0.3565;685.04472
7;13;-0.00435;-0.06343;-0.05406;0.00904;151.48408
7;13;-0.00285;0.04531;-0.00937;0.04855;98.5664
7;14;0.0036;0.07424;0.02875;-0.00701;205.59128
7;14;-0.00268;0.05952;-0.00397;0.05649;110.22504
7;14;-0.00212;-0.00286;-0.0197;0.01848;71.8276
7;14;0.00458;0.08477;0.03407;-0.03046;282.23972
7;14;-0.00446;-0.04655;-0.04828;0.01624;128.539
7;14;0.04465;-0.04914;-0.06778;-0.02353;250.40204
7;14;0;0;1;0;5301
7;14;-0.00308;0.06194;-0.00657;0.06211;116.95408
7;14;-0.00322;0.06246;-0.01185;0.05678;128.6524
7;14;0;-1;0;0;4400
7;14;0.01235;0.07284;0.04613;0.11436;219.20612
7;14;-0.00318;0.06014;-0.01162;0.05603;124.47712
7;14;-0.00322;0.05042;-0.01185;0.05678;118.4484
7;14;-0.00316;-0.02709;-0.01234;0.10378;278.37228
7;14;-0.00318;0.04811;-0.01162;0.05603;117.27412
7;14;0.00347;0.07703;0.02931;-0.00169;201.70448
7;14;0.0063;0.07432;0.03312;-0.17279;700.61672
7;14;0.00601;0.07691;0.03437;-0.12413;555.73992
7;14;0.02036;-0.14696;0.07866;-0.10844;892.4464
7;14;0.00828;-0.05968;0.00443;-0.04236;309.17272
7;14;0.01835;0.1142;0.05755;0.37083;715.36996
7;14;-0.00397;-0.04736;-0.04466;0.01123;119.0486
7;14;-0.00434;-0.0634;-0.05418;0.0081;148.51608
7;14;-1;0;0;0;4500
7;14;0.12095;-0.17798;-0.09637;-0.21366;1224.08988
7;14;-0.00395;-0.04004;-0.04225;0.01423;111.92236
7;15;0.04465;-0.04914;-0.06779;-0.02376;259.41188
7;15;-1;0;0;0;4500
7;15;-0.00397;-0.04074;-0.04274;0.01357;111.82868
7;15;0.12095;-0.17798;-0.09631;-0.21237;1213.03516
7;15;-0.00322;0.06246;-0.01185;0.05815;128.58664
7;15;0.0036;0.07424;0.02873;-0.00468;202.47704
7;15;0.00828;-0.05968;0.00454;-0.04277;276.2056
7;15;0;-1;0;0;4400
7;15;-0.00403;-0.03959;-0.0429;0.01467;113.882
7;15;0.0063;0.07432;0.0331;-0.17993;758.95704
7;15;0.00347;0.07703;0.02929;0.00087;196.5792
7;15;-0.00434;-0.0634;-0.05414;0.00703;146.57224
7;15;-0.00212;-0.00285;-0.01969;0.01856;71.82596
7;15;-0.00315;-0.02696;-0.01228;0.10831;287.17332
7;15;-0.00445;-0.04655;-0.04824;0.01553;126.57616
7;15;0.02036;-0.14696;0.07881;-0.10861;906.47256
7;15;0.00458;0.08477;0.03405;-0.029;291.16724
7;15;-0.00322;0.05042;-0.01185;0.05815;121.38264
7;15;-0.00308;0.06194;-0.00657;0.06377;137.8744
7;15;-0.00295;0.04968;-0.00829;0.05417;107.88044
7;15;-0.00318;0.06014;-0.01162;0.05737;123.4128
7;15;0;0;1;0;5301
7;15;-0.00397;-0.04735;-0.04463;0.01046;118.09016
7;15;-0.00318;0.04811;-0.01162;0.05737;120.2098
7;15;0.01235;0.07284;0.04611;0.115;250.173
7;16;0.00347;0.07703;0.02923;9.00E-05;198.60944
7;16;0.04466;-0.04914;-0.06788;-0.02385;242.40368
7;16;0.00458;0.08477;0.03399;-0.02973;292.19508
7;16;-0.00322;0.06246;-0.01185;0.05831;127.57896
7;16;-0.00316;-0.02709;-0.01232;0.1081;287.16732
7;16;-0.00322;0.05042;-0.01185;0.05831;121.37496
7;16;-0.00308;0.06194;-0.00658;0.06392;119.866
7;16;-0.00445;-0.04655;-0.04816;0.01573;127.57616
7;16;-0.00397;-0.04074;-0.04266;0.01375;112.82964
7;16;-0.00532;-0.02992;-0.0473;0.02846;145.88096
7;16;0.00829;-0.05968;0.00463;-0.04294;167.22284
7;16;-1;0;0;0;4500
7;16;-0.00212;-0.00285;-0.01965;0.01866;71.82596
7;16;0.01235;0.07284;0.04607;0.11337;237.24644
7;16;0;0;1;0;5301
7;16;0.00601;0.07691;0.03429;-0.12806;599.91896
7;16;-0.00318;0.06014;-0.01161;0.05753;123.40632
7;16;-0.00268;0.05952;-0.00399;0.05818;109.14152
7;16;-0.00397;-0.04735;-0.04455;0.01063;118.0916
7;16;0.0036;0.07424;0.02868;-0.00545;202.508
7;16;0.12095;-0.17798;-0.09618;-0.21372;1195.11556
7;16;-0.00434;-0.0634;-0.05403;0.00723;147.57584
7;16;0.0063;0.07432;0.03304;-0.17944;758.92632
7;16;-0.00399;-0.03997;-0.04252;0.01433;112.89904
7;17;0.00825;-0.05968;0.0045;-0.0427;232.2026
7;17;-0.00522;-0.06061;-0.05591;0.0125;149.52764
7;17;0.00632;0.07429;0.03299;-0.17992;699.93692
7;17;-0.00448;-0.04652;-0.04804;0.01549;126.61024
7;17;0.00496;0.09349;0.04143;-0.01104;266.9974
7;17;-1;0;0;0;4500
7;17;-0.00315;-0.02695;-0.01224;0.10831;287.17912
7;17;-0.00308;0.06194;-0.00656;0.06376;119.87608
7;17;0.00603;0.07688;0.03423;-0.12803;547.90388
7;17;-0.00322;0.06246;-0.01182;0.05814;127.59072
7;17;-0.00295;0.04967;-0.00827;0.05416;106.88232
7;17;-0.00295;0.06171;-0.00827;0.05416;124.08632
7;17;0;-1;0;0;4400
7;17;-0.0027;0.01944;-0.01615;0.03867;98.61424
7;17;0;0;1;0;5301
7;17;-0.00437;-0.06336;-0.05391;0.00699;146.61092
7;17;-0.00257;0.04785;-0.00676;0.04913;95.0576
7;17;-0.00409;-0.03791;-0.04259;0.01566;115.05
7;17;-0.00267;0.05951;-0.00398;0.05804;109.14672
7;17;0.01837;0.11418;0.0574;0.31585;635.98556
7;17;0.01236;0.07282;0.04608;0.11496;223.1676
7;17;0.12049;-0.17759;-0.09481;-0.21271;1240.3496
7;17;0.0046;0.08474;0.03393;-0.02898;279.14544
7;17;-0.00318;0.06014;-0.01158;0.05736;123.41808
7;17;-0.00399;-0.04733;-0.04444;0.01042;118.12032
7;17;-0.00188;0.03998;-0.00391;0.03782;76.0368
7;17;0.02034;-0.14697;0.07841;-0.10842;863.41788
7;17;0.04406;-0.04903;-0.06791;-0.02344;228.4946
7;17;-0.004;-0.04072;-0.04256;0.01354;111.85888
7;17;-0.00213;-0.00284;-0.01961;0.01855;71.83876
7;17;0.00349;0.07701;0.02918;0.00088;196.56008
7;18;-0.00406;-0.03939;-0.04287;0.01565;115.86372
7;18;0.0035;0.07701;0.02927;-0.00354;205.78132
7;18;-0.27413;-0.09651;-0.17353;0;563.67576
7;18;-0.00214;-0.00271;-0.01969;0.01851;71.8458
7;18;0.02034;-0.14614;0.07769;-0.10749;928.36984
7;18;-0.00282;0.04527;-0.00913;0.04919;99.55532
7;18;-0.00307;0.06202;-0.0064;0.06102;117.03308
7;18;0.00363;0.0743;0.02874;-0.0088;209.67684
7;18;0.0184;0.11405;0.05758;0.37272;719.25924
7;18;0.00497;0.09348;0.04156;-0.01501;275.20084
7;18;-0.27879;-0.10118;-0.19286;0;563.69068
7;18;0;0;0;-1;4250
7;18;-1;0;0;0;4500
7;18;0.00632;0.0741;0.03309;-0.16857;725.38512
7;18;-0.00315;-0.02759;-0.01243;0.1002;272.4816
7;18;0;0;1;0;5301
7;18;-0.00293;0.04981;-0.00808;0.05179;102.02944
7;18;-0.00524;-0.06047;-0.05615;0.01415;153.43708
7;18;-0.00404;-0.03978;-0.04269;0.01529;114.86016
7;18;-0.28313;-0.11843;-0.21813;0;563.67976
7;18;-0.00439;-0.0631;-0.05417;0.00878;149.52324
7;18;0.00604;0.07688;0.0344;-0.12179;564.62304
7;18;0;-1;0;0;4400
7;18;-0.00323;0.05086;-0.01184;0.05609;116.52844
7;18;-0.26946;-0.09576;-0.15631;0;564.01392
7;18;0.04407;-0.04907;-0.06776;-0.02304;233.48768
7;18;-0.00266;0.05968;-0.00379;0.05545;111.30912
7;18;-0.28327;-0.12286;-0.22112;0;563.90204
7;18;0.0046;0.08471;0.03403;-0.03141;284.27108
7;18;-0.00317;0.06011;-0.0116;0.05493;124.5276
7;18;-0.0045;-0.04634;-0.04826;0.01675;129.5448
7;18;-0.00323;0.0629;-0.01184;0.05609;130.73244
7;18;0.12054;-0.17729;-0.09507;-0.21384;1228.39404
7;18;0.01084;0.16378;0.07765;-0.08564;682.94224
7;19;0.02034;-0.14614;0.07716;-0.10863;959.36096
7;19;-0.00323;0.06291;-0.01181;0.05843;128.62472
7;19;0.01084;0.16378;0.07777;-0.08457;623.90528
7;19;-1;0;0;0;4500
7;19;0.0072;0.11221;0.04877;-0.05646;414.54508
7;19;0.00364;0.07431;0.02881;-0.00637;204.56788
7;19;0;0;1;0;5301
7;19;-0.31273;-0.13496;-0.25928;0;613.17996
7;19;-0.31158;-0.14231;-0.25924;0;613.25196
7;19;-0.30507;-0.14203;-0.2357;0;612.98504
7;19;0.00604;0.07688;0.03448;-0.12792;500.92688
7;19;-0.00439;-0.0631;-0.05427;0.00743;146.57604
7;19;-0.00214;-0.0027;-0.01972;0.01879;71.82976
7;19;-0.00524;-0.06046;-0.05622;0.01293;150.48824
7;19;0;-1;0;0;4444
7;19;-0.00307;0.06202;-0.00636;0.06378;119.9054
7;19;-0.27355;-0.08334;-0.17554;0;556.6518
7;19;-0.0045;-0.04634;-0.04833;0.01595;127.5748
7;19;-0.00185;0.03967;-0.00363;0.03738;75.05536
7;19;-0.29313;-0.10912;-0.1744;0;612.57836
7;19;-0.29073;-0.09562;-0.15819;0;613.46076
7;19;0.12054;-0.1773;-0.09524;-0.21389;1335.37504
7;19;0.00497;0.09348;0.04165;-0.01246;270.08924
7;19;-0.29677;-0.12636;-0.19711;0;612.75524
7;19;-0.00269;0.01983;-0.01603;0.03874;98.66256
7;19;0.04407;-0.04907;-0.06779;-0.02353;246.5076
7;19;-0.0025;0.04886;-0.00619;0.04961;95.19192
7;19;-0.00406;-0.03938;-0.04293;0.01497;114.89016
7;19;0.00633;0.07411;0.03318;-0.17895;637.89344
7;19;-0.00317;0.06012;-0.01158;0.05722;123.42108
7;19;-0.00314;-0.02758;-0.01242;0.10681;286.1648
7;19;-0.00266;0.05968;-0.00375;0.05802;109.19056
7;19;-0.29741;-0.09097;-0.17956;0;612.51032
7;19;0.0035;0.07702;0.02935;-0.00075;200.658
7;19;0.00461;0.08472;0.03411;-0.03025;281.22428
7;19;-0.00269;0.04574;-0.00785;0.05032;99.67932
7;20;-0.00204;0.03765;-0.0043;0.04088;77.63764
7;20;-0.29783;-0.11065;-0.18011;0;619.54856
7;20;0.12054;-0.17729;-0.09542;-0.21255;1408.29012
7;20;-0.00448;-0.04643;-0.04837;0.01554;127.57724
7;20;-0.00397;-0.03991;-0.04232;0.01362;110.95968
7;20;0.00351;0.07694;0.02946;-0.00023;198.63652
7;20;-0.07754;0.22849;0.10073;0.28429;954.62756
7;20;-0.29936;-0.11868;-0.19009;0;619.81112
7;20;0.04407;-0.04908;-0.06775;-0.02344;238.50708
7;20;-0.00258;0.04826;-0.00662;0.04929;95.10944
7;20;-0.00438;-0.06318;-0.05437;0.00709;146.57064
7;20;-0.30534;-0.09922;-0.20066;0;619.51728
7;20;0.00963;-0.04158;-0.08817;-0.02155;213.63964
7;20;-0.00326;0.06317;-0.01191;0.05878;129.62708
7;20;-0.00296;0.05003;-0.00811;0.0543;106.93252
7;20;-0.3051;-0.1347;-0.21971;0;619.642
7;20;-0.00296;0.06207;-0.00811;0.0543;124.13652
7;20;-0.00399;-0.04727;-0.04478;0.01046;117.0836
7;20;0.00453;0.08799;0.03738;-0.01131;252.04832
7;20;-0.00268;0.05995;-0.00376;0.05826;110.20828
7;20;0;-1;0;0;4595
7;20;-0.00213;-0.00274;-0.01973;0.01857;71.8334
7;20;-0.2739;-0.11576;-0.18322;0;563.5484
7;20;0.00605;0.07678;0.03457;-0.12784;521.92212
7;20;-0.00315;-0.02752;-0.01247;0.10714;286.15068
7;20;0;0;1;0;5301
7;20;0.00498;0.09346;0.0418;-0.01188;269.07568
7;20;-0.00308;0.06224;-0.00637;0.0639;119.92216
7;20;-0.00184;0.03965;-0.0036;0.03719;75.06436
7;20;-0.30132;-0.10177;-0.18768;0;620.12844
7;20;0.00633;0.07406;0.03327;-0.17923;671.91268
7;20;-0.00319;0.06031;-0.01166;0.05743;124.42384
7;20;0.01086;0.16368;0.07801;-0.08356;621.87216
7;20;0.02034;-0.14617;0.07656;-0.10808;1091.25956
7;20;-0.31254;-0.13236;-0.24513;0;620.10528
7;20;-1;0;0;0;4500
7;20;-0.31209;-0.13702;-0.24612;0;620.44308
7;20;0.00462;0.08464;0.03423;-0.02974;280.20448
7;21;0.01086;0.16368;0.0778;-0.08619;675.9732
7;21;-0.27884;-0.09444;-0.17392;0;573.64608
7;21;-0.00399;-0.04727;-0.04465;0.01172;120.03872
7;21;-0.00308;0.06224;-0.00644;0.06015;118.09376
7;21;-0.30626;-0.13264;-0.20701;0;630.57152
7;21;-0.00315;-0.02752;-0.01245;0.09741;265.62012
7;21;-0.00204;0.03765;-0.00435;0.03851;72.7454
7;21;-0.00213;-0.00274;-0.01967;0.0182;70.85836
7;21;-0.00268;0.05995;-0.00383;0.05475;112.36836
7;21;0.00605;0.07678;0.03446;-0.11925;485.4966
7;21;-0.2883;-0.12851;-0.22698;0;574.499
7;21;-0.00438;-0.06318;-0.05418;0.00894;149.50464
7;21;-0.00319;0.06031;-0.01169;0.05433;125.56904
7;21;0.04407;-0.04908;-0.0678;-0.02278;241.4694
7;21;-0.00296;0.06206;-0.00817;0.05125;126.27472
7;21;-0.27716;-0.1131;-0.17833;0;573.96192
7;21;-0.07754;0.22849;0.10037;0.28446;918.5762
7;21;-0.00284;0.04547;-0.00923;0.04871;98.5898
7;21;-0.27584;-0.10589;-0.16955;0;573.50948
7;21;-0.28218;-0.12735;-0.20435;0;574.27796
7;21;-0.00258;0.04826;-0.00667;0.04652;94.2364
7;21;0;0;1;0;5301
7;21;-1;0;0;0;4500
7;21;-0.00326;0.05113;-0.01194;0.0556;115.57212
7;21;0.00351;0.07694;0.02934;-0.00484;208.8434
7;21;0.00963;-0.04158;-0.08803;-0.02106;232.63292
7;21;-0.28244;-0.09263;-0.18583;0;574.01708
7;21;0.12054;-0.17729;-0.09516;-0.21253;1444.32036
7;21;-0.00326;0.06316;-0.01194;0.0556;131.77512
7;21;-0.004;-0.0406;-0.04273;0.01459;113.80008
7;21;-0.00409;-0.03782;-0.04276;0.01656;116.9954
7;21;-0.28857;-0.12442;-0.22564;0;574.11524
7;21;0;-1;0;0;4400
7;21;0.00633;0.07405;0.03316;-0.16421;589.17752
7;21;-0.00263;0.04762;-0.00696;0.04793;93.07852
7;21;0.02034;-0.14617;0.07762;-0.10654;1098.31284
7;21;-0.00448;-0.04643;-0.04824;0.01664;129.54004
7;22;-0.28706;-0.12136;-0.19395;0;589.96432
7;22;0.12054;-0.17729;-0.09503;-0.21131;1416.2774
7;22;0;0;1;0;5301
7;22;-0.07754;0.22849;0.10017;0.28297;970.62372
7;22;-0.00184;0.03965;-0.00367;0.03295;78.25948
7;22;-0.00326;0.05113;-0.01196;0.05259;109.7142
7;22;0;-1;0;0;4400
7;22;-0.00284;0.04547;-0.00925;0.04603;93.71604
7;22;-0.00271;0.01995;-0.0161;0.03544;91.828
7;22;0.00633;0.07405;0.03311;-0.14877;560.4304
7;22;-0.00268;0.05995;-0.00387;0.05146;113.52148
7;22;-0.00523;-0.0605;-0.05606;0.01561;156.37308
7;22;-0.00319;0.06031;-0.0117;0.0514;127.70848
7;22;-0.00316;-0.02765;-0.01249;0.08752;246.07876
7;22;-0.00326;0.06316;-0.01196;0.05259;133.9172
7;22;-0.28764;-0.12795;-0.19974;0;589.71028
7;22;-0.28643;-0.12371;-0.19303;0;589.73136
7;22;-0.00213;-0.00274;-0.01964;0.01779;69.88164
7;22;-0.00319;0.04828;-0.0117;0.0514;107.50548
7;22;0.04407;-0.04908;-0.06784;-0.02209;264.43148
7;22;-0.00438;-0.06318;-0.05409;0.0105;154.44056
7;22;-0.29359;-0.12743;-0.22082;0;590.25608
7;22;-0.28705;-0.12681;-0.19696;0;590.0564
7;22;-0.29346;-0.12829;-0.2208;0;590.15012
7;22;0.00351;0.07694;0.02929;-0.01005;219.08748
7;22;-1;0;0;0;4500
7;22;-0.29203;-0.11855;-0.21021;0;590.14896
7;22;-0.00308;0.06224;-0.00647;0.05662;120.2596
7;22;-0.00448;-0.04643;-0.04817;0.01751;130.50668
7;22;-0.00296;0.05003;-0.0082;0.04838;100.20588
7;22;0.02034;-0.14617;0.07817;-0.10458;875.28476
7;23;0.12054;-0.17729;-0.09496;-0.2131;1255.37172
7;23;-0.00268;0.05995;-0.00389;0.04766;136.70148
7;23;0.01206;0.22379;0.14142;-0.00218;988.37972
7;23;-0.29977;-0.13762;-0.24534;0;592.35764
7;23;-0.00438;-0.06318;-0.05403;0.0131;159.32296
7;23;-0.00534;-0.02982;-0.04726;0.02946;147.8512
7;23;-0.28225;-0.11331;-0.16879;0;591.9612
7;23;-0.29939;-0.14467;-0.24794;0;592.27528
7;23;-0.00418;-0.03617;-0.04268;0.02014;124.01364
7;23;-1;0;0;0;4500
7;23;-0.00914;-0.0282;-0.06028;0.04727;205.24952
7;23;0.02034;-0.14617;0.07858;-0.10351;644.2826
7;23;-0.28775;-0.1011;-0.18169;0;591.5802
7;23;0;0;1;0;5301
7;23;0.00605;0.07678;0.03437;-0.09804;473.46772
7;23;-0.00448;-0.04643;-0.04814;0.01922;135.4282
7;23;-0.00326;0.06316;-0.01197;0.04928;136.07488
7;23;0.00351;0.07694;0.02925;-0.02239;308.675
7;23;-0.29196;-0.10626;-0.19972;0;591.62472
7;23;-0.28678;-0.13469;-0.19705;0;592.21116
7;23;-0.29567;-0.15254;-0.23896;0;591.92604
7;23;-0.00296;0.05003;-0.00822;0.04513;102.35948
7;23;0.00633;0.07405;0.03307;-0.12292;519.1848
7;23;0.01086;0.16368;0.07763;-0.10302;782.76064
7;23;-0.00326;0.05113;-0.01197;0.04928;107.87188
7;23;-0.28017;-0.09806;-0.15278;0;592.04964
7;23;-0.00319;0.04828;-0.01172;0.04818;101.65764
7;23;-0.04407;0.04908;0.06785;0.0214;572.60284
7;23;-0.00315;-0.02752;-0.01243;0.07002;209.93724
7;23;0.04407;-0.04908;-0.06785;-0.0214;288.39716
7;24;-0.31476;-0.11596;-0.21585;0;638.64072
7;24;0.12358;0.19828;0.14466;0;445.93144
7;24;-0.00326;0.05041;-0.01193;0.04956;105.79124
7;24;-0.00942;-0.0316;-0.06184;0.04919;212.67832
7;24;-0.27782;-0.11101;-0.16809;0;581.51324
7;24;0.12225;0.17882;0.14176;0;398.8662
7;24;-0.28155;-0.12869;-0.1914;0;581.5896
7;24;0.02034;-0.1453;0.07751;-0.10442;692.28488
7;24;0.1153;0.19467;0.14553;0;446.099
7;24;-0.32144;-0.15064;-0.2593;0;639.10768
7;24;0;0;1;0;5301
7;24;0;-1;0;0;4400
7;24;-0.00319;0.0476;-0.01168;0.04846;101.581
7;24;-0.00418;-0.03856;-0.04268;0.02037;124.7636
7;24;-0.31735;-0.1579;-0.24867;0;638.9538
7;24;0.04407;-0.04969;-0.06782;-0.02155;272.34696
7;24;0.13329;0.19779;0.16078;0;446.14672
7;24;0.12875;0.19591;0.16092;0;445.7564
7;24;-0.32158;-0.14422;-0.25621;0;639.14456
7;24;-0.00438;-0.06628;-0.05407;0.01333;167.99712
7;24;0.00351;0.0692;0.02928;-0.02269;288.919
7;24;0.103;0.17353;0.13255;0;398.543
7;24;-0.30302;-0.10765;-0.16902;0;639.07204
7;24;0.00963;-0.04223;-0.08708;-0.0202;270.64064
7;24;-0.31003;-0.10948;-0.19524;0;638.94836
7;24;-0.00315;-0.01983;-0.01243;0.07031;189.69232
7;24;-0.00448;-0.04958;-0.04815;0.01946;140.10048
7;24;0.12054;-0.17581;-0.09501;-0.21508;1297.60876
7;24;-1;0;0;0;4500
8;1;0.07755;0.00148;-0.10504;0.07711;665.3089
8;1;0.12163;0.18327;0.15503;0;434.1151
8;1;0.14729;0.22193;0.16409;0;506.7977
8;1;0.12692;0.21396;0.16229;0;506.6563
8;1;0.03543;0.01539;0.02181;0.3044;783.0457
8;1;-0.10583;-0.00326;0.01495;-0.03094;484.0947
8;1;0.12777;0.21457;0.16151;0;506.6763
8;1;-0.29945;0.00291;-0.07562;0.03984;1351.416
8;1;0.27117;-0.00469;0.10631;-0.07699;1067.613
8;1;-0.10529;-0.00251;-0.00303;-0.01819;453.162
8;1;-0.16173;0.00592;-0.08252;0.13407;847.6029
8;1;0.12946;0.21303;0.16841;0;506.5765
8;1;0.27814;0.03999;0.12068;0.29913;873.6017
8;1;0.15216;0.21837;0.18125;0;506.5549
8;1;0.29368;-0.00232;0.09274;-0.04429;1109.4691
8;1;-1;0;0;0;4500
